year,rank,title,stage4_row_key,tmdb_id,imdb_id_tmdb,tmdb_title,tmdb_release_date,tmdb_match_confidence,worldwide_gross,domestic_gross,foreign_gross,domestic_pct,foreign_pct,domestic_rank,foreign_rank,domestic_foreign_ratio,rank_gap_domestic_vs_worldwide,rank_gap_foreign_vs_worldwide,domestic_missing,foreign_missing,worldwide_missing,any_gross_missing,synopsis_en,source_url,subtitle_available,subtitle_language,subtitle_path,hero_name,hero_actor,villain_name,villain_actor,victim_name,victim_level,hero_victim_distance,conflict_scale,moral_scope_index,confidence,has_political_keyword,political_keyword_count,political_any_core,political_any_broad,polkw_core,polkw_broad,total_kw,polshare_core,polshare_broad,parsing_status,warning_message,error_message
2001,6,Pearl Harbor,485,676.0,tt0213149,Pearl Harbor,2001-05-21,HIGH,449220945,198542554.0,250678391.0,44.2,55.8,7.0,6.0,0.7920210162829712,1.0,0.0,False,False,False,False,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",https://www.boxofficemojo.com/year/world/2001/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2001_Pearl_Harbor_tt0213149_4493685.srt,Rafe McCawley and Danny Walker,state_military,Japan's attack on Pearl Harbor,state_military,Pearl Harbor and U.S. military personnel there,1,1,0,2,medium,True,2,True,True,1,2,14,0.0714285714285714,0.1428571428571428,success,,
2001,7,The Mummy Returns,486,1734.0,tt0209163,The Mummy Returns,2001-05-04,HIGH,433013274,202019785.0,230993489.0,46.7,53.3,6.0,7.0,0.874569174545002,-1.0,0.0,False,False,False,False,"Rick and Evelyn O’Connell, along with their 8-year-old son Alex, discover the key to the legendary Scorpion King’s might: the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn’t above kidnapping its new bearer, Alex, to gain control of Anubis’s otherworldly army.",https://www.boxofficemojo.com/year/world/2001/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2001_The_Mummy_Returns_tt0209163_6663536.srt,Rick and Evelyn O’Connell,collective_civilian,Imhotep,non_human,Alex O’Connell,0,0,0,0,medium,False,0,False,False,0,0,12,0.0,0.0,success,,
2001,8,Jurassic Park III,487,331.0,tt0163025,Jurassic Park III,2001-07-18,HIGH,368780809,181171875.0,187608934.0,49.1,50.9,9.0,10.0,0.9656889527446492,1.0,2.0,False,False,False,False,"In need of funds for research, Dr. Alan Grant accepts a large sum of money to accompany Paul and Amanda Kirby on an aerial tour of the infamous Isla Sorna. It isn't long before all hell breaks loose and the stranded wayfarers must fight for survival as a host of new -- and even more deadly -- dinosaurs try to make snacks of them.",https://www.boxofficemojo.com/year/world/2001/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2001_Jurassic_Park_III_tt0163025_4479263.srt,Dr. Alan Grant,individual_civilian,the dinosaurs on Isla Sorna,non_human,"Alan Grant, the Kirbys, and the stranded survivors",1,0,0,1,high,False,0,False,False,0,0,21,0.0,0.0,success,,
2001,9,Planet of the Apes,488,869.0,tt0133152,Planet of the Apes,2001-07-26,HIGH,362211740,180011740.0,182200000.0,49.7,50.3,10.0,12.0,0.9879897914379804,1.0,3.0,False,False,False,False,"After a spectacular crash-landing on an uncharted planet, brash astronaut Leo Davidson finds himself trapped in a savage world where talking apes dominate the human race. Desperate to find a way home, Leo must evade the invincible gorilla army led by Ruthless General Thade.",https://www.boxofficemojo.com/year/world/2001/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2001_Planet_of_the_Apes_tt0133152_1265306.srt,Leo Davidson,individual_civilian,General Thade and the gorilla army,state_military,humans on the ape-ruled planet,2,1,0,3,high,True,1,True,True,1,1,12,0.0833333333333333,0.0833333333333333,success,,
2001,10,Hannibal,489,9740.0,tt0212985,Hannibal,2001-02-08,HIGH,351692268,165092268.0,186600000.0,46.9,53.1,12.0,11.0,0.8847388424437299,2.0,1.0,False,False,False,False,"After having successfully eluded the authorities for years, Hannibal peacefully lives in Italy in disguise as an art scholar. Trouble strikes again when he's discovered leaving a deserving few dead in the process. He returns to America to make contact with now disgraced Agent Clarice Starling, who is suffering the wrath of a malicious FBI rival as well as the media.",https://www.boxofficemojo.com/year/world/2001/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2001_Hannibal_tt0212985_5140407.srt,Clarice Starling,individual_civilian,Hannibal Lecter,individual_civilian,Clarice Starling,0,0,1,0,medium,True,1,True,True,1,1,24,0.0416666666666666,0.0416666666666666,success,,
2001,11,Rush Hour 2,490,5175.0,tt0266915,Rush Hour 2,2001-08-03,HIGH,347325802,226164286.0,121161516.0,65.1,34.9,5.0,19.0,1.866634666406782,-6.0,8.0,False,False,False,False,"It's vacation time for Carter as he finds himself alongside Lee in Hong Kong wishing for more excitement. While Carter wants to party and meet the ladies, Lee is out to track down a Triad gang lord who may be responsible for killing two men at the American Embassy. Things get complicated as the pair stumble onto a counterfeiting plot. The boys are soon up to their necks in fist fights and life-threatening situations. A trip back to the U.S. may provide the answers about the bombing, the counterfeiting, and the true allegiance of sexy customs agent Isabella.",https://www.boxofficemojo.com/year/world/2001/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2001_Rush_Hour_2_tt0266915_475845.srt,Lee and Carter,collective_civilian,a Triad gang lord and the counterfeiting plot,collective_civilian,American Embassy personnel and those threatened by the bombing/counterfeiting conspiracy,1,2,2,3,medium,False,0,False,False,0,0,8,0.0,0.0,success,,
2001,12,A Beautiful Mind,491,453.0,tt0268978,A Beautiful Mind,2001-12-14,HIGH,313542341,170742341.0,142800000.0,54.5,45.5,11.0,15.0,1.195674656862745,-1.0,3.0,False,False,False,False,"From the heights of notoriety to the depths of depravity, John Forbes Nash Jr. experiences it all. As a brilliant but socially awkward mathematician, he made a groundbreaking discovery early in his career and stands on the brink of international acclaim. But as the handsome and arrogant Nash accepts secret work in cryptography, he becomes entangled in a mysterious conspiracy. His life takes a nightmarish turn and he soon finds himself on a painful and harrowing journey of self-discovery.",https://www.boxofficemojo.com/year/world/2001/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2001_A_Beautiful_Mind_tt0268978_5296062.srt,John Forbes Nash Jr.,individual_civilian,John Nash's delusional conspiracy and mental illness,non_human,John Forbes Nash Jr.,0,0,0,0,medium,False,0,False,False,0,0,32,0.0,0.0,success,,
2001,13,American Pie 2,492,2770.0,tt0252866,American Pie 2,2001-08-10,HIGH,287553595,145103595.0,142450000.0,50.5,49.5,13.0,16.0,1.0186282555282555,0.0,3.0,False,False,False,False,"After a year apart - attending different schools, meeting different people - the guys rent a beach house and vow to make this the best summer ever. As it turns out, whether that will happen or not has a lot to do with the girls. Between the wild parties, outrageous revelations and yes, a trip to band camp, they discover that times change and people change, but in the end, it's all about sticking together.",https://www.boxofficemojo.com/year/world/2001/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2001_American_Pie_2_tt0252866_6549591.srt,the guys,collective_civilian,romantic and social complications,none,the guys' friendships and summer plans,1,0,0,1,medium,False,0,False,False,0,0,6,0.0,0.0,success_with_warnings,villain_actor unresolved (none),
2001,14,Bridget Jones's Diary,493,634.0,tt0243155,Bridget Jones's Diary,2001-04-13,HIGH,281929795,71543427.0,210386368.0,25.4,74.6,31.0,9.0,0.3400573320415893,17.0,-5.0,False,False,False,False,"Bridget Jones is an average woman struggling against expectations. As a New Year's resolution, Bridget decides to take control of her life, starting by keeping a diary in which she will always tell the complete truth. Her charming boss takes an interest in her, and she cannot stop running into a rather disagreeable acquaintance whom Bridget cannot help finding quietly attractive.",https://www.boxofficemojo.com/year/world/2001/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2001_Bridget_Jones_s_Diary_tt0243155_4665524.srt,Bridget Jones,individual_civilian,romantic and social expectations embodied by her charming boss and disagreeable acquaintance,collective_civilian,Bridget Jones,0,0,0,0,medium,False,0,False,False,0,0,17,0.0,0.0,success,,
2001,15,Spirited Away,494,129.0,tt0245429,Spirited Away,2001-07-20,HIGH,274925095,10055859.0,264869236.0,3.7,96.3,135.0,5.0,0.0379653717127043,120.0,-10.0,False,False,False,False,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",https://www.boxofficemojo.com/year/world/2001/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2001_Spirited_Away_tt0245429_5098347.srt,Chihiro,individual_civilian,the strange world of spirits,non_human,Chihiro's family,1,0,0,1,medium,False,0,False,False,0,0,11,0.0,0.0,success,,
2001,16,Lara Croft: Tomb Raider,495,1995.0,tt0146316,Lara Croft: Tomb Raider,2001-06-15,HIGH,274703340,131168070.0,143535270.0,47.7,52.3,15.0,14.0,0.9138385986942444,-1.0,-2.0,False,False,False,False,"Orphaned heiress, English aristocrat and intrepid archaeologist, Lara Croft, embarks on a dangerous quest to retrieve the two halves of an ancient artifact which controls time before it falls into the wrong hands. As an extremely rare planetary alignment is about to occur for the first time in 5,000 years, the fearless tomb raider will have to team up with rival adventurers and sworn enemies to collect the pieces, while time is running out. But, in the end, who can harness the archaic talisman's unlimited power?",https://www.boxofficemojo.com/year/world/2001/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2001_Lara_Croft_Tomb_Raider_tt0146316_4431031.srt,Lara Croft,individual_civilian,those seeking the ancient time-controlling artifact for the wrong hands,collective_civilian,the world,3,3,3,6,medium,False,0,False,False,0,0,20,0.0,0.0,success,,
2001,17,A.I. Artificial Intelligence,496,644.0,tt0212720,A.I. Artificial Intelligence,2001-06-29,HIGH,235926552,78616689.0,157309863.0,33.3,66.7,28.0,13.0,0.4997568969976154,11.0,-4.0,False,False,False,False,"David, a robotic boy—the first of his kind programmed to love—is adopted as a test case by a Cybertronics employee and his wife. Though he gradually becomes their child, a series of unexpected circumstances make this life impossible for David.",https://www.boxofficemojo.com/year/world/2001/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2001_A_I_Artificial_Intelligence_tt0212720_336922.srt,David,non_human,unexpected circumstances,none,David,0,0,0,0,medium,False,0,False,False,0,0,22,0.0,0.0,success_with_warnings,villain_actor unresolved (none),
2001,18,The Others,497,1933.0,tt0230600,The Others,2001-08-02,HIGH,209947037,96522687.0,113424350.0,46.0,54.0,21.0,20.0,0.8509873497181161,3.0,2.0,False,False,False,False,"Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.",https://www.boxofficemojo.com/year/world/2001/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2001_The_Others_tt0230600_7405929.srt,Grace,individual_civilian,the haunting presence in the house,non_human,Anne and Nicholas,0,0,0,0,high,True,2,True,True,1,2,20,0.05,0.1,success,,
2001,19,The Fast and the Furious,498,9799.0,tt0232500,The Fast and the Furious,2001-06-22,HIGH,207283925,144533925.0,62750000.0,69.7,30.3,14.0,32.0,2.303329482071713,-5.0,13.0,False,False,False,False,"Dominic Toretto is a Los Angeles street racer suspected of masterminding a series of big-rig hijackings. When undercover cop Brian O'Conner infiltrates Toretto's iconoclastic crew, he falls for Toretto's sister and must choose a side: the gang or the LAPD.",https://www.boxofficemojo.com/year/world/2001/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2001_The_Fast_and_the_Furious_tt0232500_288718.srt,Brian O'Conner,state_military,Dominic Toretto's crew,collective_civilian,big-rig drivers and trucking targets in Los Angeles,1,1,0,2,medium,False,0,False,False,0,0,15,0.0,0.0,success,,
2001,20,Vanilla Sky,499,1903.0,tt0259711,Vanilla Sky,2001-12-14,HIGH,203388341,100618344.0,102769997.0,49.5,50.5,20.0,22.0,0.979063412836336,0.0,2.0,False,False,False,False,"David Aames has it all: wealth, good looks and gorgeous women on his arm. But just as he begins falling for the warmhearted Sofia, his face is horribly disfigured in a car accident. That's just the beginning of his troubles as the lines between illusion and reality, between life and death, are blurred.",https://www.boxofficemojo.com/year/world/2001/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2001_Vanilla_Sky_tt0259711_10401064.srt,David Aames,individual_civilian,the blurred illusion-reality crisis following the car accident,none,David Aames,0,0,0,0,medium,False,0,False,False,0,0,36,0.0,0.0,success_with_warnings,villain_actor unresolved (none),
2002,1,The Lord of the Rings: The Two Towers,500,121.0,tt0167261,The Lord of the Rings: The Two Towers,2002-12-18,HIGH,923015234,339789881.0,583225353.0,36.8,63.2,2.0,2.0,0.5826047843293946,1.0,1.0,False,False,False,False,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",https://www.boxofficemojo.com/year/world/2002/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2002_The_Lord_of_the_Rings_The_Two_Towers_tt0167261_11027868.srt,Frodo Baggins and the Fellowship,collective_civilian,Saruman and Sauron,non_human,Middle-earth,2,2,1,4,medium,True,2,False,True,0,2,33,0.0,0.0606060606060606,success,,
2002,2,Harry Potter and the Chamber of Secrets,501,672.0,tt0295297,Harry Potter and the Chamber of Secrets,2002-11-13,HIGH,878979634,261988482.0,616991152.0,29.8,70.2,4.0,1.0,0.4246227537473665,2.0,-1.0,False,False,False,False,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione's magical abilities and courage.",https://www.boxofficemojo.com/year/world/2002/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2002_Harry_Potter_and_the_Chamber_of_Secrets_tt0295297_6702731.srt,Harry Potter,individual_civilian,the Chamber of Secrets threat,non_human,Hogwarts,1,1,0,2,medium,False,0,False,False,0,0,18,0.0,0.0,success,,
2002,3,Spider-Man,502,557.0,tt0145487,Spider-Man,2002-05-01,HIGH,804491625,403706375.0,400745637.0,50.2,49.8,1.0,3.0,1.007388072948627,-2.0,0.0,False,False,False,False,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",https://www.boxofficemojo.com/year/world/2002/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2002_Spider_Man_tt0145487_4436424.srt,Peter Parker / Spider-Man,individual_civilian,,none,,,,,,low,False,0,False,False,0,0,17,0.0,0.0,success_with_warnings,villain_actor unresolved (none) | conflict_scale unresolved (none) | hero_victim_distance unresolved (none) | victim_level unresolved (none),
2002,4,Star Wars: Episode II - Attack of the Clones,503,1894.0,tt0121765,Star Wars: Episode II - Attack of the Clones,2002-05-15,HIGH,645256452,302191252.0,343065200.0,46.8,53.2,3.0,4.0,0.8808566185086684,-1.0,0.0,False,False,False,False,"Following an assassination attempt on Senator Padmé Amidala, Jedi Knights Anakin Skywalker and Obi-Wan Kenobi investigate a mysterious plot into the heart of the Separatist movement and the beginning of the Clone Wars.",https://www.boxofficemojo.com/year/world/2002/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2002_Star_Wars_Episode_II_Attack_of_the_Clones_tt0121765_5240942.srt,Anakin Skywalker and Obi-Wan Kenobi,collective_civilian,the Separatist movement,collective_civilian,the Galactic Republic,2,2,2,4,medium,True,2,True,True,1,2,21,0.0476190476190476,0.0952380952380952,success,,
2002,5,Men in Black II,504,608.0,tt0120912,Men in Black II,2002-07-03,HIGH,441818803,190418803.0,251400000.0,43.1,56.9,8.0,6.0,0.757433583929992,3.0,1.0,False,False,False,False,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement – protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay – who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy – to reunite with the MIB before the earth submits to ultimate destruction.",https://www.boxofficemojo.com/year/world/2002/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2002_Men_in_Black_II_tt0120912_389761.srt,Jay and Kay,state_military,the sinister seductress,non_human,Earth,3,3,3,6,high,True,1,True,True,1,1,17,0.0588235294117647,0.0588235294117647,success,,
2002,6,Die Another Day,505,36669.0,tt0246460,Die Another Day,2002-11-17,HIGH,431971116,160942139.0,271028977.0,37.3,62.7,12.0,5.0,0.5938189369323413,6.0,-1.0,False,False,False,False,"James Bond is sent to investigate the connection between a North Korean terrorist and a diamond mogul, who is funding the development of an international space weapon.",https://www.boxofficemojo.com/year/world/2002/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2002_Die_Another_Day_tt0246460_7239454.srt,James Bond,state_military,a North Korean terrorist and a diamond mogul,collective_civilian,international targets threatened by the space weapon,2,3,2,5,medium,True,3,True,True,1,3,26,0.0384615384615384,0.1153846153846153,success,,
2002,7,Signs,506,2675.0,tt0286106,Signs,2002-08-02,HIGH,408247917,227966634.0,180281283.0,55.8,44.2,6.0,10.0,1.2645052786761009,-1.0,3.0,False,False,False,False,A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.,https://www.boxofficemojo.com/year/world/2002/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2002_Signs_tt0286106_1279210.srt,the family living on the farm,collective_civilian,the mysterious threat behind the crop circles,none,the family living on the farm,1,0,0,1,medium,False,0,False,False,0,0,17,0.0,0.0,success_with_warnings,villain_actor unresolved (none),
2002,8,Ice Age,507,425.0,tt0268380,Ice Age,2002-03-14,HIGH,383257136,176387405.0,206869731.0,46.0,54.0,9.0,8.0,0.8526496561258641,1.0,0.0,False,False,False,False,"Manny the mammoth, Sid the loquacious sloth, and Diego the sabre-toothed tiger go on a comical quest to return a human baby back to his father, across a world on the brink of an ice age.",https://www.boxofficemojo.com/year/world/2002/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2002_Ice_Age_tt0268380_1275831.srt,"Manny, Sid, and Diego",collective_civilian,the ice age and related natural dangers,non_human,the human baby,0,0,0,0,medium,False,0,False,False,0,0,20,0.0,0.0,success,,
2002,9,My Big Fat Greek Wedding,508,8346.0,tt0259446,My Big Fat Greek Wedding,2002-04-19,HIGH,368744044,241438208.0,127305836.0,65.5,34.5,5.0,14.0,1.8965211304217036,-4.0,5.0,False,False,False,False,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,https://www.boxofficemojo.com/year/world/2002/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2002_My_Big_Fat_Greek_Wedding_tt0259446_544485.srt,a young Greek woman,individual_civilian,her family's resistance to accepting her non-Greek partner,collective_civilian,the couple,1,0,0,1,medium,False,0,False,False,0,0,16,0.0,0.0,success,,
2002,10,Minority Report,509,180.0,tt0181689,Minority Report,2002-06-20,HIGH,358372926,132072926.0,226300000.0,36.9,63.1,17.0,7.0,0.5836187627043747,7.0,-3.0,False,False,False,False,"John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.",https://www.boxofficemojo.com/year/world/2002/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2002_Minority_Report_tt0181689_380878.srt,John Anderton,state_military,the Precrime system and the investigator pursuing Anderton,state_military,John Anderton,0,0,0,0,medium,True,1,True,True,1,1,30,0.0333333333333333,0.0333333333333333,success,,
2002,11,Catch Me If You Can,510,640.0,tt0264464,Catch Me If You Can,2002-12-16,HIGH,352114312,164615351.0,187498961.0,46.8,53.2,11.0,9.0,0.8779534036991277,0.0,-2.0,False,False,False,False,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",https://www.boxofficemojo.com/year/world/2002/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2002_Catch_Me_If_You_Can_tt0264464_6521034.srt,FBI agent,state_military,Frank Abagnale Jr.,individual_civilian,banks and defrauded institutions,1,2,1,3,medium,True,1,True,True,1,1,17,0.0588235294117647,0.0588235294117647,success,,
2002,12,Chicago,511,1574.0,tt0299658,Chicago,2002-12-10,HIGH,306776732,170687518.0,136089214.0,55.6,44.4,10.0,11.0,1.254232521322373,-2.0,-1.0,False,False,False,False,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,https://www.boxofficemojo.com/year/world/2002/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2002_Chicago_tt0299658_4884632.srt,Roxie Hart and Velma Kelly,collective_civilian,the death row justice system and threat of execution,state_military,Roxie Hart and Velma Kelly,0,0,0,0,medium,True,3,True,True,1,3,17,0.0588235294117647,0.1764705882352941,success,,
2002,13,Austin Powers in Goldmember,512,818.0,tt0295178,Austin Powers in Goldmember,2002-07-26,HIGH,296939148,213307889.0,83630912.0,71.8,28.2,7.0,29.0,2.550586665849106,-6.0,16.0,False,False,False,False,"The world's most shagadelic spy continues his fight against Dr. Evil. This time, the diabolical doctor and his clone, Mini-Me, team up with a new foe—'70s kingpin Goldmember. While pursuing the team of villains to stop them from world domination, Austin gets help from his dad and an old girlfriend.",https://www.boxofficemojo.com/year/world/2002/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2002_Austin_Powers_in_Goldmember_tt0295178_4616715.srt,Austin Powers,individual_civilian,"Dr. Evil, Mini-Me, and Goldmember",collective_civilian,the world,3,3,3,6,high,True,1,False,True,0,1,24,0.0,0.0416666666666666,success,,
2002,14,xXx,513,7451.0,tt0295701,xXx,2002-08-09,HIGH,277448382,142109382.0,135339000.0,51.2,48.8,15.0,12.0,1.0500253585441004,1.0,-2.0,False,False,False,False,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",https://www.boxofficemojo.com/year/world/2002/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2002_xXx_tt0295701_5358988.srt,Xander Cage,individual_civilian,Yorgi and his organization,collective_civilian,the world,3,3,3,6,high,True,1,True,True,1,1,8,0.125,0.125,success,,
2002,15,Scooby-Doo,514,9637.0,tt0267913,Scooby-Doo,2002-06-14,HIGH,275650703,153294164.0,122356539.0,55.6,44.4,13.0,17.0,1.2528481538694063,-2.0,2.0,False,False,False,False,"When the Mystery Inc. gang is invited to Spooky Island, a popular amusement park, they soon discover that the attractions aren't the only things that are spooky. Strange things are happening, and it's up to Scooby, Shaggy, Fred, Daphne, and Velma to uncover the truth behind the mysterious happenings.",https://www.boxofficemojo.com/year/world/2002/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2002_Scooby_Doo_tt0267913_266327.srt,Mystery Inc. gang,collective_civilian,the mysterious force behind the happenings on Spooky Island,none,visitors and people on Spooky Island,1,1,0,2,medium,False,0,False,False,0,0,11,0.0,0.0,success_with_warnings,villain_actor unresolved (none),
2002,16,Lilo & Stitch,515,11544.0,tt0275847,Lilo & Stitch,2002-06-21,HIGH,273144151,145794338.0,127349813.0,53.4,46.6,14.0,13.0,1.1448335460060708,-2.0,-3.0,False,False,False,False,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and ʻohana, the Hawaiian tradition of family.",https://www.boxofficemojo.com/year/world/2002/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2002_Lilo_Stitch_tt0275847_335391.srt,Lilo,individual_civilian,Stitch,non_human,Lilo and her family,1,0,0,1,medium,False,0,False,False,0,0,13,0.0,0.0,success,,
2002,17,The Ring,516,565.0,tt0298130,The Ring,2002-10-18,HIGH,249348933,129128133.0,120220800.0,51.8,48.2,18.0,18.0,1.074091446738002,1.0,1.0,False,False,False,False,Rachel Keller is a journalist investigating a videotape that may have killed four teenagers. There is an urban legend about this tape: the viewer will die seven days after watching it. Rachel tracks down the video... and watches it. Now she has just seven days to unravel the mystery of the Ring so she can save herself and her son.,https://www.boxofficemojo.com/year/world/2002/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2002_The_Ring_tt0298130_8711676.srt,Rachel Keller,individual_civilian,the cursed videotape,non_human,Rachel Keller and her son,1,0,0,1,high,False,0,False,False,0,0,18,0.0,0.0,success,,
2002,18,8 Mile,517,65.0,tt0298203,8 Mile,2002-11-08,HIGH,242875078,116750901.0,126124177.0,48.1,51.9,23.0,15.0,0.9256821632223614,5.0,-3.0,False,False,False,False,"For Jimmy Smith, Jr., life is a daily fight just to keep hope alive. Feeding his dreams in Detroit's vibrant music scene, Jimmy wages an extraordinary personal struggle to find his own voice - and earn a place in a world where rhymes rule, legends are born and every moment… is another chance.",https://www.boxofficemojo.com/year/world/2002/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/2002_8_Mile_tt0298203_5277216.srt,"Jimmy Smith, Jr.",individual_civilian,Jimmy's personal struggles and competitive obstacles in Detroit's music scene,collective_civilian,"Jimmy Smith, Jr.",0,0,0,0,medium,False,0,False,False,0,0,16,0.0,0.0,success,,
